totalsum,number_stops,Max_to_depot,Min_to_depot,vehicle_cap,greedy_total_sum,real_km_order,chosen_company,chosen_candidate
3065.9257000000002,23,187.131,29.112,3,12250.538499999999,94.83573181818183,Visionary Enterprises,Pioneer Networks
5412.790799999999,36,231.68210000000002,19.201700000000002,8,46320.33240000001,78.97142285714285,Modern Technologies,Pioneer Partners
2760.5906,21,179.8611,10.734,17,12820.9702,56.51343000000001,Green Industries,Global Corporation
5000.5810999999985,41,207.4666,21.381700000000002,5,49858.45730000001,90.63255,Visionary Enterprises,Dynamic Technologies
5916.202100000001,45,196.8049,10.9535,8,65684.60969999999,55.279120454545456,Modern Consulting,Dynamic Partners
3728.6182000000003,33,207.4666,21.381700000000002,17,28878.0007,46.539346875,Global Networks,Dynamic Technologies
3582.1530000000007,26,205.54670000000002,22.8515,3,15948.9939,107.09948400000002,Global Industries,Global Corporation
2563.200800000001,21,199.8104,14.6228,11,9751.3179,67.09247500000001,NextGen Technologies,Elite Solutions
2484.2773,16,197.5888,34.1359,3,9125.358,113.37290666666665,Modern Ventures,Pioneer Enterprises
4479.331299999999,31,191.732,18.4984,11,18561.593100000002,48.66298333333332,Elite Group,Swift Solutions
4103.1489,30,218.9364,10.734,11,30389.041200000003,56.13039310344827,Dynamic Consulting,Green Industries
2415.1940999999997,20,198.9304,9.097700000000001,8,10237.819300000001,64.8153052631579,Swift Corporation,Modern Solutions
5390.528299999998,41,186.3852,20.3042,18,49064.709200000005,42.8197575,Innovative Ventures,Pioneer Industries
2012.399,22,183.88279999999997,31.343,18,11481.4774,51.08515238095238,Pioneer Networks,Green Group
5197.102899999999,38,203.2633,18.5871,15,49384.9897,46.62040810810811,Pioneer Corporation,Modern Technologies
5672.601599999999,38,206.5204,26.6365,6,48684.2086,79.9669945945946,Elite Consulting,Visionary Enterprises
887.9992,10,181.12429999999998,6.029,6,2696.7875,90.23219999999999,Pioneer Networks,Global Group
3611.9692,27,196.1896,21.6397,20,17016.002399999998,43.985519230769235,Green Ventures,NextGen Group
2281.0153999999998,24,191.43789999999998,35.9135,2,14412.728200000001,102.74786956521739,Green Group,Modern Ventures
2836.836,22,202.2859,10.734,10,14337.746900000002,62.089466666666674,Visionary Solutions,Green Industries
3990.8266999999996,29,191.26139999999998,31.0445,10,24498.706000000002,60.50329285714286,Swift Group,Green Networks
1408.9859,13,153.14839999999998,18.4984,12,4411.2936,54.24934166666666,Swift Solutions,Dynamic Enterprises
3054.2922000000003,26,201.3102,18.4984,2,12758.8649,108.00572,Green Solutions,Swift Solutions
5102.557099999999,40,173.0015,9.097700000000001,12,45694.8344,51.49789230769231,Innovative Ventures,Swift Corporation
5621.0163,45,205.54670000000002,22.8515,8,63379.203,76.84372954545455,Dynamic Networks,Global Industries
3154.2394999999997,22,204.8296,21.8605,17,13859.801,57.21502380952382,Visionary Partners,Pioneer Industries
2371.349100000001,21,199.8104,6.029,17,8557.4174,58.11349,Global Group,Elite Solutions
3145.0812000000005,30,191.43789999999998,34.8933,3,19872.007899999997,86.53781034482759,Swift Partners,Modern Ventures
1103.7698,11,179.8611,6.029,13,3681.5494,68.41242000000001,Global Group,Global Corporation
1663.4964000000002,14,194.571,42.6907,7,6217.138000000001,84.03664615384615,NextGen Group,Modern Ventures
3634.6243,32,203.0573,22.472900000000003,5,30077.705799999996,74.82259032258065,NextGen Solutions,Dynamic Solutions
4724.035,38,203.0573,23.2647,18,44849.0493,42.44197297297298,Dynamic Solutions,Modern Consulting
4378.5768,37,199.90210000000002,9.097700000000001,9,38599.5022,49.298674999999996,Swift Corporation,Innovative Corporation
4721.768399999999,35,191.732,17.514599999999998,10,28528.259800000003,47.048511764705886,Dynamic Ventures,Elite Group
1617.5086000000003,13,191.43789999999998,37.434400000000004,14,5921.2796,76.21334999999999,Global Corporation,Modern Ventures
6998.563800000002,41,203.2633,21.949099999999998,4,58638.4579,97.9628975,Global Ventures,Elite Group
3247.4513,28,201.3102,23.9168,7,18023.3057,57.81585555555556,Swift Enterprises,Green Solutions
5323.852999999998,42,206.5204,10.3011,19,52284.1437,38.48306097560975,Dynamic Group,Visionary Enterprises
5148.762600000002,39,217.8745,17.426,4,50350.380099999995,83.83133947368421,Visionary Technologies,Green Ventures
4772.3534,37,200.212,34.4261,11,46300.918399999995,49.50077222222222,Modern Enterprises,Green Technologies
4410.7524,31,197.5888,23.2647,17,28370.682600000004,48.44676333333334,Modern Consulting,Pioneer Enterprises
6025.480299999998,45,205.54670000000002,20.3042,7,64531.38770000001,73.46209772727273,Innovative Ventures,Global Industries
2858.6996999999997,20,218.9364,26.8771,11,9787.0366,72.02573157894736,Dynamic Consulting,NextGen Technologies
5419.5047,40,206.5204,26.6365,15,54402.55460000001,51.87105897435898,Elite Consulting,Green Networks
5461.205599999999,36,207.52620000000002,26.6365,4,45670.8376,107.49354857142856,Elite Consulting,NextGen Enterprises
1525.9396000000004,14,191.43789999999998,42.6907,18,7454.6979,70.64513846153847,Innovative Solutions,Modern Ventures
6204.120500000001,48,196.8049,10.9535,16,71145.44510000001,46.15281276595745,Innovative Ventures,Dynamic Partners
3674.2855999999992,26,206.223,29.1382,19,14498.079499999998,49.29222000000001,Dynamic Corporation,Pioneer Group
5536.3957,40,206.223,29.1382,12,50504.457800000004,49.675741025641024,Green Networks,Dynamic Corporation
3059.7797000000005,26,191.26139999999998,18.4984,7,14327.6165,71.48027599999999,Green Networks,Swift Solutions
4988.3041,34,197.5888,20.3042,11,31042.930800000002,62.533130303030305,Pioneer Enterprises,Innovative Ventures
2424.2771000000002,21,203.0573,27.642599999999998,8,7738.998,63.19717000000001,Swift Industries,Dynamic Solutions
3740.6686999999993,31,179.8611,20.3042,12,20305.7981,45.79944,Global Corporation,Innovative Ventures
4823.8955000000005,38,186.89339999999999,23.7904,8,46181.4801,58.32566216216217,Visionary Ventures,Pioneer Industries
6544.811699999999,47,191.8074,21.949099999999998,19,70947.93699999999,36.54450869565217,Modern Consulting,Elite Group
6409.0855999999985,48,207.4666,21.381700000000002,20,72540.8438,34.6994170212766,Dynamic Technologies,Elite Group
2365.5404000000003,20,167.5736,9.097700000000001,6,8165.395600000001,71.87012631578948,Swift Industries,Swift Corporation
5546.509900000002,40,218.9364,20.3042,20,48312.92430000001,42.55405384615384,Dynamic Consulting,Innovative Ventures
3674.1351,28,218.1173,18.5871,20,22296.27,53.17165555555556,Swift Technologies,Pioneer Corporation
4772.3534,37,200.212,34.4261,6,46180.805400000005,63.43640277777778,Green Technologies,Modern Enterprises
3897.0862,27,206.5204,26.6365,9,18839.157300000003,74.73717307692309,Elite Consulting,NextGen Group
3300.4273000000003,28,196.1896,11.5065,10,16993.218,47.37423333333333,Global Enterprises,Green Ventures
3384.6863000000008,26,189.1685,18.4984,9,15760.728400000002,58.83455600000001,Pioneer Corporation,Swift Solutions
2986.4348000000005,28,207.4666,21.381700000000002,8,11450.555100000001,55.74213703703704,Swift Industries,Dynamic Technologies
3129.4346,22,207.52620000000002,31.0698,9,12546.521700000001,75.28989047619048,NextGen Enterprises,Pioneer Group
3371.729500000001,28,186.89339999999999,18.4984,9,16850.818,58.15130740740741,Visionary Ventures,Swift Solutions
2867.4144000000006,22,203.0573,27.642599999999998,18,14705.1676,64.49886190476191,Dynamic Solutions,Global Corporation
4615.0077,37,191.8074,9.097700000000001,7,41412.11610000001,61.73380555555556,Swift Corporation,Modern Consulting
4847.2136,37,217.8745,17.426,8,43504.3748,57.63632777777778,Visionary Enterprises,Visionary Technologies
5535.709600000002,38,218.9364,10.9535,6,46613.57459999999,72.12688108108108,Dynamic Partners,Dynamic Consulting
6086.877600000001,43,206.223,10.9535,15,58817.4954,44.75277142857143,Dynamic Partners,Dynamic Corporation
2433.7127000000005,16,184.58579999999998,34.075199999999995,12,8345.9758,72.05813333333332,Innovative Consulting,Swift Group
1825.0973000000001,15,169.05939999999998,51.6025,2,6602.6422999999995,197.13974285714286,Green Enterprises,Global Networks
5540.622100000001,42,196.1896,21.6397,14,57724.9879,42.95553658536585,Green Ventures,Modern Consulting
6051.1229,36,206.223,29.1382,20,46085.6942,48.170837142857145,Dynamic Corporation,Global Ventures
3617.7684999999997,24,204.8296,21.8605,12,15648.5848,57.4291391304348,Modern Technologies,Visionary Partners
1710.7475000000002,16,218.1173,23.9168,18,7332.3843,68.0187,Swift Enterprises,Swift Technologies
3587.5387999999994,30,200.5804,34.586,7,26405.9643,69.0627275862069,Pioneer Ventures,Global Partners
3943.8024000000005,34,166.76160000000002,21.9399,11,24761.1341,42.46696666666667,Dynamic Industries,Dynamic Networks
4258.0545,30,191.732,21.949099999999998,5,14012.9677,78.45976551724138,Elite Group,Swift Industries
5265.021500000002,40,200.5804,21.6397,7,52326.524999999994,63.98575897435897,Pioneer Ventures,Green Ventures
6086.877600000001,43,206.223,10.9535,6,58865.5102,63.106492857142854,Dynamic Corporation,Dynamic Partners
3143.6053999999995,24,204.8296,21.8605,19,15576.5379,55.40192608695652,Visionary Partners,Green Technologies
4639.1262,45,199.90210000000002,18.860599999999998,20,54430.0209,37.39561363636364,Innovative Corporation,Swift Partners
5330.8106,45,201.3102,32.599599999999995,14,56238.239199999996,35.807086363636365,Green Solutions,Dynamic Networks
1317.0880000000002,12,166.76160000000002,26.8771,3,4133.5638,110.83263636363635,NextGen Technologies,Innovative Solutions
5634.2124,42,206.223,23.7904,11,56001.379199999996,51.72923170731707,Visionary Ventures,Dynamic Corporation
3611.9692,27,196.1896,21.6397,2,16990.0007,120.47658846153847,NextGen Group,Green Ventures
4847.2136,37,217.8745,17.426,14,43504.3748,47.34083333333333,Visionary Enterprises,Visionary Technologies
1905.5138000000002,13,192.026,47.8469,17,5625.0497,90.99929166666665,Green Enterprises,Modern Industries
3641.8347000000003,22,203.2633,18.4984,5,13721.534599999999,95.83853333333334,Global Ventures,Swift Solutions
2173.2566,19,169.05939999999998,21.9399,4,10773.3592,89.64920555555555,Dynamic Industries,Global Networks
3337.1834,27,202.2859,18.5871,10,17189.3331,48.31331538461539,Green Solutions,Visionary Solutions
2381.5317,22,205.6141,6.029,9,8452.7679,62.019171428571426,Global Group,Swift Ventures
2897.1386999999995,25,167.5736,9.097700000000001,14,19103.4681,47.987525000000005,Global Partners,Swift Corporation
1670.0309,15,169.05939999999998,47.4198,2,5882.940199999999,160.06111428571427,Global Networks,Swift Industries
2782.843700000001,24,205.6141,25.8705,8,14690.3535,60.50408695652174,NextGen Group,Swift Ventures
4913.842199999999,40,199.90210000000002,18.860599999999998,7,43940.231499999994,52.22636923076923,Visionary Enterprises,Innovative Corporation
2862.6214999999997,25,200.5804,31.343,4,14746.2766,84.47991666666665,Pioneer Networks,Pioneer Ventures
4983.618899999999,41,199.8104,14.6228,10,49487.3794,47.3286975,Elite Solutions,Dynamic Networks
3121.0477,23,203.2633,26.8771,11,11018.421699999999,62.198,Modern Technologies,NextGen Technologies
2872.6353000000004,24,207.52620000000002,11.5065,7,14276.5933,63.55791739130434,NextGen Enterprises,Global Enterprises
3103.1827,21,218.9364,37.434400000000004,8,13267.744,75.638175,Dynamic Consulting,Global Corporation
1759.1888,14,202.2859,18.5871,10,6164.243299999999,70.71312307692308,Dynamic Enterprises,Visionary Solutions
6144.8878,36,206.5204,26.6365,11,48521.4644,64.51968571428571,Elite Consulting,Global Ventures
2267.5359999999996,20,169.05939999999998,42.8725,5,12916.333900000001,88.90711578947369,Global Networks,Global Partners
1883.8302999999999,16,166.76160000000002,21.9399,11,8911.815999999999,62.542280000000005,Dynamic Industries,Innovative Solutions
3622.7803,29,191.8074,23.2647,20,18053.9041,47.55608928571428,Dynamic Enterprises,Modern Consulting
3563.0868999999993,30,173.0015,6.029,10,11786.8191,40.99857586206896,Global Group,Innovative Ventures
5929.719,40,206.5204,10.3011,8,56350.6926,50.84677435897436,Dynamic Group,Global Ventures
4475.2648,36,201.3102,14.6228,6,40753.4614,57.773405714285715,Elite Solutions,Green Solutions
4729.9729,36,205.54670000000002,22.8515,17,44443.12169999999,50.898611428571435,Global Industries,Dynamic Solutions
5247.219400000001,40,201.3102,21.6397,19,47875.3932,33.92905128205128,Green Ventures,Green Solutions
5895.291699999998,44,200.212,20.3042,4,61248.6609,110.03454418604652,Innovative Ventures,Modern Enterprises
3379.0451000000003,30,181.12429999999998,31.343,13,14969.060400000002,40.53013793103448,Pioneer Networks,Dynamic Networks
5862.8146,43,231.68210000000002,19.201700000000002,16,60038.876000000004,50.89776666666667,Dynamic Networks,Pioneer Partners
5672.601599999999,38,206.5204,26.6365,8,48684.2086,65.49022162162163,Elite Consulting,Visionary Enterprises
3685.2576999999987,29,200.212,34.4261,19,25860.031499999997,57.279139285714294,Modern Enterprises,Global Partners
2944.7445,23,202.2859,14.6228,11,15505.5061,56.86429090909091,Visionary Solutions,Elite Solutions
3472.7459,26,205.6141,25.8705,8,20532.3433,59.11538400000001,Swift Group,Swift Ventures
3969.8061000000002,31,203.0573,9.097700000000001,12,31133.913899999996,51.168623333333336,Swift Corporation,Dynamic Solutions
1670.0309,15,169.05939999999998,47.4198,16,5873.6798,59.99692142857143,Swift Industries,Global Networks
3262.1321,23,218.9364,56.993199999999995,7,15259.377799999998,73.01496363636365,Swift Technologies,Dynamic Consulting
3460.3863999999994,25,199.8104,14.6228,20,20109.0441,50.26717083333333,Swift Group,Elite Solutions
5225.946399999999,40,203.2633,23.7904,8,52439.297999999995,60.67635641025641,Visionary Ventures,Modern Technologies
4807.846600000001,37,205.6141,18.5871,13,45960.079300000005,51.23950833333333,Pioneer Corporation,Swift Ventures
3507.8758000000003,30,191.26139999999998,17.514599999999998,5,21600.423,77.27022413793102,Dynamic Ventures,Green Networks
1984.3143000000002,17,202.2859,18.5871,8,9524.2547,71.95545,Visionary Solutions,Global Partners
2748.2046,25,200.5804,6.029,10,10639.5525,55.79994583333334,Pioneer Ventures,Global Group
4789.434699999999,36,199.8104,14.6228,10,45259.4961,55.704811428571425,Elite Solutions,Pioneer Corporation
3339.7409000000002,26,186.3852,43.676300000000005,9,21398.503600000004,57.73102,Global Networks,Pioneer Industries
1989.2528,15,218.1173,34.075199999999995,7,6891.7218,89.64700714285713,Innovative Consulting,Swift Technologies
1783.8099,14,191.43789999999998,34.075199999999995,3,6218.8878,160.38804615384618,Innovative Consulting,Modern Ventures
1588.0844000000002,13,194.571,37.434400000000004,4,6367.9265,117.18975,Global Corporation,NextGen Group
3605.7839,30,191.26139999999998,31.0445,9,25588.7442,59.159086206896546,Green Networks,Global Networks
4681.594499999999,33,191.732,21.949099999999998,10,24820.796000000002,48.237428125,Swift Enterprises,Elite Group
5187.485400000001,39,217.8745,17.426,12,51717.5116,50.198444736842106,Visionary Technologies,Pioneer Corporation
3535.0766000000003,33,186.3852,35.9135,8,33103.9124,47.925565625000004,Green Group,Pioneer Industries
3150.7575,27,200.5804,34.586,18,22554.186,50.86679615384616,Innovative Solutions,Pioneer Ventures
2945.3803,27,191.8074,6.029,6,10981.8247,59.80505384615385,Global Group,Modern Consulting
3858.4121999999993,30,199.90210000000002,18.860599999999998,15,22644.3029,46.737793103448276,Modern Industries,Innovative Corporation
5843.1557999999995,38,203.2633,23.2647,12,51306.5037,55.31677027027027,Global Ventures,Modern Consulting
3287.9012000000002,29,204.8296,21.8605,18,19377.811400000002,45.79772857142857,Swift Partners,Visionary Partners
1600.6848,11,204.8296,21.8605,12,4275.0201,89.47123,Green Enterprises,Visionary Partners
2101.7340999999997,23,183.88279999999997,18.4984,3,10181.960500000001,72.06431818181818,Swift Solutions,Green Group
1916.843,17,169.05939999999998,51.6025,2,9509.219000000001,150.32354375,Innovative Solutions,Global Networks
1315.7191000000003,15,166.76160000000002,11.5065,3,7369.4283,83.50917857142858,Global Enterprises,Innovative Solutions
4081.7044000000005,32,197.5888,34.1359,12,27928.828499999996,48.80176129032257,Pioneer Enterprises,Swift Partners
4674.833799999999,36,197.49470000000002,29.112,3,41660.7321,90.28336857142855,Visionary Enterprises,Green Technologies
5694.747400000001,46,207.4666,10.9535,3,66763.24459999999,106.34427555555556,Dynamic Partners,Dynamic Technologies
1730.0405999999998,17,166.76160000000002,17.514599999999998,19,9841.7345,47.688343749999994,Innovative Solutions,Dynamic Ventures
2902.7063000000003,23,187.131,29.112,13,8663.5635,58.1872090909091,Swift Industries,Visionary Enterprises
2229.2462,15,192.026,47.8469,13,9410.7189,80.82377142857142,Innovative Solutions,Modern Industries
5498.8586,40,231.68210000000002,19.201700000000002,13,55886.8227,57.391758974358964,Modern Consulting,Pioneer Partners
3003.3527000000004,25,205.54670000000002,6.029,17,11178.4813,55.49000833333334,Global Group,Global Industries
2444.5564999999997,19,184.58579999999998,42.057300000000005,13,12236.274000000001,60.1214611111111,Swift Group,Global Partners
6755.8498,50,191.732,21.949099999999998,15,75846.59389999999,35.551136734693884,Elite Group,Dynamic Networks
5941.091799999998,45,206.5204,26.6365,13,63929.723999999995,49.93918181818181,Elite Consulting,Dynamic Networks
4871.716199999999,38,203.2633,35.147400000000005,2,45210.6979,113.18321081081083,Modern Technologies,Green Solutions
5139.971799999999,38,207.52620000000002,23.2647,10,47172.2731,58.84401351351352,Modern Consulting,NextGen Enterprises
1924.6329000000003,14,192.026,20.246599999999997,7,6048.9712,95.4754923076923,Modern Industries,Elite Corporation
1435.123,16,129.8062,17.514599999999998,3,5281.9906,91.33348666666667,Dynamic Ventures,Elite Corporation
3522.7084999999997,28,204.8296,18.860599999999998,17,17918.390499999998,52.02763333333334,Visionary Partners,Innovative Corporation
2366.2762,20,164.8374,10.734,9,8382.217,67.32393684210527,Swift Industries,Green Industries
1736.1679000000001,14,218.1173,37.434400000000004,2,7852.776500000001,179.9687,Swift Technologies,Global Corporation
5433.6846,42,205.54670000000002,22.8515,10,58758.672600000005,65.51326585365855,Modern Consulting,Global Industries
6329.645799999998,43,203.2633,21.949099999999998,15,58771.7706,40.42655238095238,Elite Group,Modern Technologies
4904.2721,31,203.2633,9.097700000000001,7,35379.798200000005,77.92840666666666,Swift Corporation,Global Ventures
3500.1012000000005,30,206.5204,10.3011,14,16355.2326,45.69731379310344,Swift Solutions,Dynamic Group
2177.3765000000003,21,130.8105,22.472900000000003,17,7365.9537,47.49293000000001,Swift Industries,NextGen Solutions
4820.637500000001,36,207.52620000000002,31.0698,19,42149.44409999999,44.666494285714286,Green Solutions,NextGen Enterprises
2169.3180999999995,16,204.8296,21.8605,8,8549.2737,76.91545333333333,Visionary Partners,Global Partners
5380.277200000002,35,218.9364,26.6365,17,42205.437699999995,53.96114705882353,Elite Consulting,Dynamic Consulting
2525.1202000000003,24,203.0573,11.5065,8,12834.6064,55.97866086956522,Dynamic Solutions,Global Enterprises
6175.632999999998,49,206.5204,10.3011,3,70626.84730000001,149.91787708333334,Innovative Ventures,Dynamic Group
5816.871299999999,49,206.5204,10.3011,7,68927.3133,44.07573333333334,Dynamic Group,Dynamic Networks
5950.612400000001,43,196.8049,10.9535,8,64787.3825,54.645678571428576,Dynamic Partners,Pioneer Corporation
3799.9729999999995,30,173.0015,20.3042,10,15105.8515,56.3129275862069,Green Enterprises,Innovative Ventures
4601.698899999999,38,200.5804,34.586,7,48923.0706,55.95656216216215,Pioneer Ventures,Green Technologies
3396.6779999999994,24,203.0573,27.642599999999998,15,17711.022800000002,55.911965217391305,Modern Industries,Dynamic Solutions
4586.527,37,186.89339999999999,10.734,6,44014.7304,66.66260833333334,Green Industries,Visionary Ventures
5007.073399999999,36,206.223,27.642599999999998,7,40069.213,56.925894285714286,Dynamic Solutions,Dynamic Corporation
3348.7690000000002,22,218.9364,34.075199999999995,10,13625.995299999999,67.7238380952381,Innovative Consulting,Dynamic Consulting
3850.1248000000005,33,207.52620000000002,31.0698,19,34493.807400000005,48.81966875,NextGen Enterprises,Green Group
1156.8817999999999,12,191.43789999999998,6.029,4,3623.3661,84.42276363636364,Modern Ventures,Global Group
1623.4416,17,194.571,17.514599999999998,15,6947.059500000001,57.37860625,NextGen Group,Dynamic Ventures
2173.2566,19,169.05939999999998,21.9399,15,10817.776399999999,56.99882222222224,Global Networks,Dynamic Industries
3138.298300000001,25,199.8104,14.6228,8,17802.6813,64.0539625,Elite Solutions,Dynamic Industries
1499.7402000000002,14,194.571,47.274699999999996,10,7654.624599999999,73.03190769230768,Innovative Solutions,NextGen Group
3558.2319,31,206.5204,10.3011,15,20105.8069,44.78424666666667,Dynamic Group,NextGen Group
3239.4779999999996,27,200.5804,34.586,18,18538.2418,52.85856923076923,Modern Ventures,Pioneer Ventures
2947.1180000000004,24,187.131,20.246599999999997,20,11339.9497,58.47199999999999,Visionary Enterprises,Elite Corporation
3203.4820000000004,27,200.5804,34.075199999999995,4,18178.1159,103.13336538461537,Pioneer Ventures,Innovative Consulting
1356.8546,12,150.5627,6.029,16,3415.5814,71.46271818181818,Innovative Consulting,Global Group
1964.4226999999998,14,184.58579999999998,26.8771,2,6014.3617,174.46774615384618,Swift Group,NextGen Technologies
3734.614,28,203.2633,37.0531,2,23134.1828,162.48664444444444,Modern Technologies,Global Networks
2488.039,23,204.8296,21.8605,6,14020.8436,66.92362272727273,Green Group,Visionary Partners
4627.047300000001,34,218.9364,17.426,15,37766.77580000001,49.015042424242424,Visionary Technologies,Dynamic Consulting
2641.7526000000007,23,205.6141,18.4984,10,12111.9373,60.64629090909091,Swift Solutions,Swift Ventures
4413.9673999999995,30,191.732,21.949099999999998,14,14944.3344,50.4001275862069,NextGen Technologies,Elite Group
4627.047300000001,34,218.9364,17.426,2,37766.77580000001,131.36479999999997,Visionary Technologies,Dynamic Consulting
5672.601599999999,38,206.5204,26.6365,15,48733.715599999996,53.646878378378375,Visionary Enterprises,Elite Consulting
3538.221,24,204.8296,21.8605,19,15529.7849,57.63162173913043,Visionary Partners,Visionary Enterprises
3212.8429,27,205.6141,25.8705,19,21374.7563,52.026126923076916,Swift Ventures,Global Networks
1660.9402,17,163.5341,11.5065,7,6922.1236,63.262600000000006,Dynamic Industries,Global Enterprises
3488.9126000000006,30,166.76160000000002,26.8771,5,13614.831400000001,75.79325172413793,Dynamic Networks,NextGen Technologies
885.7006999999999,11,107.0748,20.246599999999997,12,2482.6819,59.68676999999999,Elite Corporation,Swift Industries
1550.7523,13,153.14839999999998,18.4984,12,4810.0522,66.28971666666668,Swift Solutions,Innovative Consulting
5831.0235,38,231.68210000000002,19.201700000000002,7,53520.35059999999,73.8029945945946,Pioneer Partners,Elite Consulting
4694.754699999999,32,191.732,21.949099999999998,4,22991.832199999997,84.2929193548387,Modern Ventures,Elite Group
3397.0406000000007,32,183.88279999999997,9.097700000000001,6,30189.067499999997,53.53209032258065,Swift Corporation,Green Group
4410.0038,42,183.88279999999997,32.599599999999995,20,45960.7229,33.09188048780487,Dynamic Networks,Green Group
3179.0605,24,203.2633,18.4984,15,13595.872599999999,62.96006956521739,Modern Technologies,Swift Solutions
4488.0187000000005,38,199.90210000000002,14.6228,10,42423.1201,48.534832432432424,Elite Solutions,Innovative Corporation
3537.7690000000002,28,189.1685,18.5871,7,21091.6081,65.40225555555554,Swift Enterprises,Pioneer Corporation
2870.6127000000006,29,207.4666,20.246599999999997,11,14488.519899999998,53.45821071428571,Elite Corporation,Dynamic Technologies
3265.3824,25,187.131,29.112,12,18757.953800000003,53.48197916666667,Visionary Enterprises,Innovative Solutions
2543.2553000000003,21,164.8374,10.734,15,11289.009100000003,58.99098499999999,Pioneer Group,Green Industries
3650.5107,21,203.2633,31.343,9,11929.202,70.05563,Global Ventures,Pioneer Networks
1221.4021,13,162.6163,23.9168,10,3762.6995,72.96220000000001,Swift Enterprises,Swift Industries
1670.0309,15,169.05939999999998,47.4198,6,5873.6798,88.72151428571429,Swift Industries,Global Networks
4113.8996,28,205.54670000000002,22.8515,11,24332.607,76.94654074074073,Modern Industries,Global Industries
5147.029000000001,44,199.90210000000002,18.860599999999998,10,59197.9548,48.72831162790698,Innovative Corporation,Visionary Ventures
4983.618899999999,41,199.8104,14.6228,14,49487.3794,41.8963775,Elite Solutions,Dynamic Networks
1896.4795000000001,17,166.76160000000002,42.8725,20,10016.34,54.9777,Global Partners,Innovative Solutions
3157.7253000000005,25,203.0573,21.9399,5,16639.9699,74.53948749999999,Dynamic Solutions,Dynamic Industries
2165.0075,15,202.2859,18.5871,12,7880.302200000001,77.1261142857143,Modern Industries,Visionary Solutions
5758.997200000002,47,199.90210000000002,18.860599999999998,8,60302.672600000005,71.88355652173912,Innovative Corporation,Innovative Ventures
3914.7952000000005,27,197.5888,34.1359,17,23582.4389,52.186907692307685,Pioneer Enterprises,Green Technologies
4034.8229999999994,30,202.2859,10.9535,2,22140.5335,235.69785172413793,Dynamic Partners,Visionary Solutions
3994.4346000000005,29,206.5204,21.9399,6,22760.7936,76.27090714285715,Dynamic Industries,Elite Consulting
6039.504400000001,40,218.9364,21.949099999999998,18,50457.8666,43.203989743589744,Elite Group,Dynamic Consulting
2641.7526000000007,23,205.6141,18.4984,19,12059.7697,57.047781818181825,Swift Ventures,Swift Solutions
4924.3848,35,206.5204,9.097700000000001,8,40219.28999999999,69.21584411764707,Swift Corporation,Elite Consulting
3375.3137,26,207.52620000000002,17.514599999999998,7,19286.2379,80.595528,NextGen Enterprises,Dynamic Ventures
3247.4513,28,201.3102,23.9168,6,18023.3057,58.618855555555555,Swift Enterprises,Green Solutions
